vernietig/verb_pmi10	verniel/verb_pmi10	raw_co10_x	vernietig/verb_pmi4	verniel/verb_pmi4	raw_co10_y	raw_freq	cw
7.673918		1				1	Paradiso_programmeur/noun
1.0079367		3				2395	Paramaribo/name
1.9601848		1				314	Paramount/name
	7.0703616	0		7.9797735	0.0	3	Paraskeva/noun
	7.4758267	0				2	Parganas/name
-0.08829549	0.69444263	3		0.19886135	0.0	7238	Parijs/adj
2.064446		1	2.9582295		1.0	283	Parijs/det
-0.32560095	-0.7468356	15	-0.18350355	-0.031479176	7.0	45516	Parijs/name
5.8821583		1				6	Parikeberg/noun
	0.8701791	0				4516	Paris/name
0.07067794	0.565734	5	0.059249457		2.0	10215	Park/name
	7.4758267	0				2	Parkdallaan/noun
-0.20255		1	0.70465416		1.0	2671	Parker/name
	3.5296438	0		3.6734588	0.0	250	Parket/name
4.5471573		1				23	Parkinsonpatiënten/name
	7.4758267	0				2	Parkis/noun
	4.5799146	0				37	Parkpoort/noun
-1.1460027	-1.3440937	2	-0.93347186	-0.44497523	1.0	13774	Parlement/name
0.8513935		1				940	Parmalat/name
0.78748816		1				991	Parmentier/name
2.3826249		1				201	Parmezaanse/adj
	2.8523254	0				206	Parochiale/name
-1.3553084		1	-0.45944566		1.0	8636	Parool/name
5.1089683		1				13	Parren/name
2.5051396		1				179	Parthenon/name
	5.374746	0		6.2750254	0.0	17	Parthenon_sculptuur/noun
1.2488055		1				622	Parti/name
1.2251074		1	2.1325312		1.0	641	Partido/name
-0.053556867	-0.25164798	4				9240	Partij/name
	5.73536	0				12	Partijhallen/name
7.673918		1				1	Partj/name
0.24093103		1	1.1495224		1.0	1723	Partners/name
	0.7545515	0				1704	Parys/name
-1.6529161		1				11610	Pascal/name
	0.27323982	0		1.1656883	0.0	2767	Pasen/noun
	1.9500749	0				508	Passat/name
	2.5201755	0		2.3185508	0.0	874	Pastoor/name
1.342238	2.530441	1				573	Pastrana/name
7.673918		1				1	Patentamt/noun
1.5391107		3	1.3464657		1.0	1416	Pater/name
0.22492881		2				3524	Patijn/name
	5.584976	0				14	Patis/name
	0.6748773	0				1824	Patrice/name
-0.6488045	-0.1537484	1				4198	Patricia/name
-1.9181118	-0.7299086	3	-2.1128776		1.0	45109	Patrick/name
	1.0758183	0		1.9778433	0.0	1218	Patrimonium/name
6.5753055		1				3	Patriot-raket/name
3.5630438		1	4.4790154		1.0	61	Patriot_raket/noun
	5.6966457	0		6.593479	0.0	12	Pattimura/name
0.19384742	-0.9487053	36	-0.18311593	-1.9972044	10.0	65471	Paul/name
-0.17241807	0.322638	1				2619	Paula/name
	2.0301673	0				475	Paulette/name
0.9886499		6	0.78977746		2.0	4940	Paulus/name
	-0.39483583	0		0.50257015	0.0	5338	Pauw/name
	0.030891009	0		0.23628716	0.0	6979	Pauwels/name
2.2984078		1				218	Pavkovic/name
	4.251963	0		5.15394	0.0	51	Paysanne/name
	1.4975739	0		2.398944	0.0	801	Peace/name
7.673918		1				1	Peacekeeper-kernkoppen/name
1.5097401		5	1.4985633		2.0	2424	Pearl/name
	6.3772144	0				6	Pearse/noun
1.3777295		1				555	Pearson/name
	7.0703616	0				3	Pebbels/name
	2.5864177	0				270	Pec/name
	4.749609	0				31	Pedaal/name
	6.3444242	0		7.206584	0.0	7	Pedebeek/name
	0.295395	0				2674	Peel/name
4.071141		1				37	Peenemünde/name
	1.3784267	0		0.6579515	0.0	4603	Peer/name
	3.9702692	0		4.8607183	0.0	68	Peerderbaan/noun
0.25379395	-1.266053	15	0.05997737		5.0	25808	Peeters/name
1.2940918		2	1.5084959		1.0	1203	Peijs/name
5.189011		1	6.104983		1.0	12	Peins/name
	6.7826796	0				4	Peizegem-Merchtem/name
	8.4566555	0		9.078386	0.0	1	Peizegems/det
0.73984915	-0.8445363	8	-0.4361826		1.0	8393	Peking/name
4.9725566		1				15	Pekton/noun
6.5753055		1				3	Pelennor/name
	2.3009489	0				364	Pellenberg/name
3.442714		1				70	Pelser/name
4.44906		1				26	Pelsland/name
0.6115689		3				3556	Pen/name
3.5896235		3	4.492079		3.0	182	Penfield/name
1.962167		1	2.8622277		1.0	308	Penh/name
4.587431		1	5.498847		1.0	22	Penry/name
	5.494825	0		5.71109	0.0	29	Pens/name
1.9108396	1.6437556	15	0.8063008	1.2947974	2.0	4839	Pentagon/name
5.1244726		1	6.02494		1.0	13	Pentagon_medewerker/noun
	2.227619	0				387	Penthouse/name
1.0689919	0.8709008	2	1.9775124		2.0	1500	People/name
3.7559125		1	4.665444		1.0	51	People/noun
	3.046797	0				169	Pepermans/name
	3.4240415	0		4.3183513	0.0	118	Peperstraat/name
	3.343464	0				252	Peperstraat/noun
1.5654482		1				454	Peppers/name
-0.1489877	1.0392156	1				2544	Peres/name
5.626225		1				8	Perigo/name
0.846451		1				942	Perk/name
	7.4758267	0				2	Perlé/name
2.1381595		1				259	Permanent/name
5.91606		1				6	Pern/noun
	2.3624842	0				339	Perpignan/name
2.272818		1				224	Perrier/name
0.071890846		1				2039	Perry/name
0.88325816		1				906	Pers/name
2.3540835		1				206	Personeelszaken/name
	7.4758267	0				2	Persynstraat/name
	4.599441	0				36	Pertamina/name
1.2120589		1	2.1163845		1.0	650	Perth/name
0.33781117	0.83286726	2	0.54494226	1.0334389	1.0	3155	Peru/name
0.49361935		1	1.40025		1.0	1333	Perugia/name
	7.4758267	0				2	Perwez-RC/name
1.25258	1.0544889	2	1.4680313		1.0	1246	Perzisch/adj
2.3358989		1				210	Perzische/name
2.098158		1				265	Perzië/name
1.8841105		1				329	Peshawar/name
	5.2813835	0				21	Pesticiden/noun
	6.402532	0				7	Petanqueclub/noun
-1.943185	-0.49261746	5	-1.9584689	-1.0645072	2.0	77888	Peter/name
	3.8219268	0				79	Peterhansel/name
7.673918		1				1	Petrés/det
-0.62326455	0.9704038	1	0.281259	0.7697556	1.0	4113	Peugeot/name
	5.7710786	0		6.6804905	0.0	11	Peulisbaan/noun
6.5753055		1				3	Peurvissen/name
5.120574		1	6.02494		1.0	13	Pforzheim/name
1.3254344		2				1196	Pharming/name
-0.092859335		1	0.81005645		1.0	2415	Philadelphia/name
0.16277581		1	1.061692		1.0	1878	Philharmonisch/name
-1.4646689	-0.96961284	1				9523	Philip/name
5.3713326		1	6.2873044		1.0	10	Philippa/noun
-1.2892938	-0.79423773	2		-0.5886987	0.0	15953	Philippe/name
2.939036		1				116	Phillippe/name
1.9884689		1	2.886107		1.0	301	Phnom/name
1.9644846		1				307	Phone/name
	8.168974	0		9.078386	0.0	1	Photon-M1_capsule/noun
2.5183165		1	3.4329915		1.0	175	Phuket/name
	6.274357	0				7	Phum/name
1.9232516		1				318	Picard/name
	2.6738567	0				246	Picasso/det
0.8022042	2.3088613	4	1.0151705	2.8899615	2.0	3930	Picasso/name
	3.318116	0		4.207971	0.0	132	Picchu/name
3.2720885	3.7671444	1	4.1786075	4.667104	1.0	83	Pickford/name
2.132458		1				261	Pico/name
1.2626743		1				620	Picture/name
2.2654016		2				452	Pie/name
	7.4758267	0				2	Pieckstraat/name
3.0133128		1				106	Piek/name
1.426165		1				524	Pienaar/name
	1.3012595	0		2.2018633	0.0	982	Pier/name
	8.168974	0		9.078386	0.0	1	Pierardlaan/name
	0.7048078	0				1783	Pierce/name
	1.0804815	0		1.9801136	0.0	1219	Piero/name
-0.38077012	-1.495152	5	0.013633524		3.0	16088	Pierre/name
2.002142		1				294	Piers/name
	4.3103514	0		5.207185	0.0	48	Pierstraat/noun
-1.2225027	0.18884405	2	-1.0118172	0.5752917	1.0	14986	Piet/name
3.3262236		1				79	Pieter/det
	-0.7641474	0		-0.272895	0.0	23375	Pieter/name
	-0.22036335	0				4498	Pieters/name
	8.168974	0				1	Pietje-Bellgedrag/noun
3.7923539		1				49	Pignolet/name
	5.6924353	0				12	Pijkels/name
-0.24367332		1	0.6613932		1.0	2794	Pijl/name
0.38581		1				1482	Pijp/name
	3.9907477	0		4.886839	0.0	67	Pijpelheide/name
	5.0248213	0		5.236249	0.0	47	Pikachu/name
3.0533664	3.5484223	1	3.9673705	4.4558673	1.0	102	Pike/name
4.101572		1				36	Pikmeer_arrest/noun
-1.9757352		1				16269	Pim/name
	5.9885564	0				9	Pimberg/noun
4.867532		1				17	Pinaults/det
0.302093		3	0.10431582		1.0	4902	Pinochet/name
1.9027882		1				325	Pinochets/det
6.9807706		1				2	Pinorgah/name
0.025058728		1	0.9296572		1.0	2147	Pinxten/name
1.9636562		1	2.8703976		1.0	309	Piot/name
3.8496337		1	4.761248		1.0	46	Pippin/name
	4.1449623	0				118	Piramide/name
	1.9632046	0				503	Piron/name
1.4362769		1	2.341363		1.0	523	Pirson/name
2.5025818		1				181	Pirson/noun
5.2943716		1				11	Piston/name
0.41076326		1				1459	Pitt/name
	0.6587895	0				1913	Pittem/name
	2.0831084	0				454	Pizza/name
	3.0500822	0		3.2546008	0.0	342	Pjotr/name
	3.0127962	0				177	Plaats/name
	0.59459496	0		1.4941847	0.0	1975	Place/name
	5.519259	0				15	Placestraat/name
7.673918		1				1	Plan-Colombia/name
0.4986958	0.30060467	2	0.70936847		1.0	2671	Plan/name
	5.866389	0				10	Planchon/name
1.8899387		1				342	Planten/name
5.5279865		1				9	Plantenziektenkundige/name
0.5797243		1				1223	Plas/name
4.1549373		1				35	Plascobel/noun
	2.917748	0		3.1222248	0.0	392	Plastic/name
2.2739468		1				224	Plata/name
1.8006737		1	2.7118034		1.0	361	Platz/name
0.3377949		1				1567	Playboy/name
-0.05253756		1				2309	Plaza/name
	0.7944388	0				1642	Plein/name
-0.5707907		2	-0.36483273		1.0	7812	Ploeg/name
1.2021124		1				657	Plooy/name
	6.559536	0		7.468948	0.0	5	Ploughshares/name
	4.873137	0		5.782549	0.0	27	Plukon/name
1.5014867		1	2.3883665		1.0	499	Pluym/name
5.7280073		1				7	PlyG/noun
5.8821583		1	6.79813		1.0	6	Pniel/name
2.3553076	2.8503637	2	2.5607076		1.0	417	Podgorica/name
	3.8033307	0				80	Podujevo/name
4.1579046		1	5.067212		1.0	34	Poef/name
-0.27989265		1				2889	Poel/name
3.727332		6				324	Poelkapelle/name
2.2054358		1	3.114996		1.0	240	Poelmann/name
2.1176689		1	3.0248902		1.0	262	Poelvoorde/name
	2.2927797	0				365	Poesele/name
0.9114105	-1.1584828	13	-0.054872196		2.0	11482	Poetin/name
1.1950241		1				658	Poetins/det
3.115839		1	4.0255413		1.0	97	Pogues/name
3.1483319		1	4.05729		1.0	93	Pohl/name
	6.3772144	0				6	Poka/name
4.2895274		1				30	Pokemon/noun
7.673918		1	8.58989		1.0	1	Pokemon_product/noun
7.673918		1				1	Pokémonplaatjes/noun
4.9428024		1				16	Pokémons/noun
7.673918		1	8.58989		1.0	1	Pokémonspullen/noun
-0.5467713		4	-1.0267241		1.0	15141	Polen/name
1.662038		1				416	Polfliet/name
	1.2576349	0		1.2297937	0.0	6183	Politie/name
3.4987614		1	4.4078393		1.0	67	Politie/prefix
1.4750326		1				508	Politiediensten/name
	1.4806813	0				815	Politieke/name
3.9988837		1				40	Politiewoordvoerder/name
4.0752363		1	4.989158		1.0	38	Politkovskaja/name
4.4711714		1				25	Polk/name
	5.396385	0				16	Pollepelstraat/noun
	1.6431379	0		2.537356	0.0	698	Pollet/name
	3.7592103	0				87	Pollinkhove/name
	1.8401445	0		2.7442186	0.0	565	Pollock/name
1.5924982		1	2.4906921		1.0	448	Pollux/name
	1.1425025	0				1140	Polo/name
7.7792783		1				1	Polyphemus-achtig/adj
3.813188	4.308244	1	4.7083254	5.196822	1.0	49	Pompeii/name
5.1089683		1	6.02494		1.0	13	Pompeii/noun
3.8398561		3	3.6411295		1.0	143	Pompeï/name
0.76396483		1	1.6635576		1.0	1027	Pompidou/name
	7.4758267	0				2	Ponosevac/name
	3.3980772	0				242	Ponsaerts/name
5.9334517		1				6	Pontfort/noun
	1.1464622	0				1150	Pool/name
-0.3238127	0.17124337	1				3026	Pool/noun
0.08461726	0.91614556	5	-0.62003845	1.2547525	1.0	10120	Pools/adj
	2.8686583	0				202	Pools/noun
2.5059938		1				180	Poorte/name
	2.2962928	0		3.197155	0.0	361	Poorten/name
6.2876234		1				4	Poortendries/noun
	0.6612288	0				2281	Poorter/name
	0.8661573	0		0.36795187	0.0	6134	Poperinge/name
	1.8765717	0		2.7609956	0.0	561	Poperingse/adj
	1.8444804	0		2.7393503	0.0	1141	Poppel/name
1.1166422		1	2.0244484		1.0	714	Popular/name
	8.168974	0				1	Populares/name
	1.3272692	0		1.125639	0.0	2885	Porsche/name
1.3884784		2				1096	Portland/name
7.673918		1				1	Portlandpolder/noun
-0.82606834	-1.4296246	3				15048	Portugal/name
-1.2319945		1				7535	Portugees/adj
-0.4804244		1	0.4294068		1.0	3523	Portugees/noun
	6.2230635	0				7	Poske/name
6.5753055		1				3	Post-Dispatch/name
-0.08580922	-1.5366633	7	-0.435303	-0.63995355	2.0	16909	Post/name
0.11014611		1				1984	Postbank/name
3.658436		1				56	Postdiensten/name
	3.842526	0				156	Postel/name
6.5753055		1	7.491277		1.0	3	Postol/noun
5.77181		1				7	Postumus/name
	3.599949	0				97	Pottelberg/noun
	0.16236453	0				6147	Potter/name
	6.2230635	0				7	Potteriestraat/noun
5.7280073		1	6.643979		1.0	7	Potzdammer/name
0.3012027	0.103111595	4	0.5169346	0.312284	2.0	6465	Powell/name
-0.057025723		1	0.8457527		1.0	2338	Power/name
7.673918		1	8.58989		1.0	1	PowerPoint-/name
7.673918		1	8.58989		1.0	1	Poëzieé/name
-0.57132244		2				7773	Praag/name
	2.3891566	0		3.2911053	0.0	327	Pradesh/name
4.306622		1	5.2225933		1.0	29	Praet-Dansaert/name
	4.81907	0				29	Praetbrug/name
	4.228363	0				52	Precision/name
2.7212646		1				143	Predator/name
4.5406		1				23	Predikherenlei/noun
5.1089683		1	6.02494		1.0	13	Prelevic/name
	3.6586637	0				92	Prenzlauer/name
	6.0895324	0				8	Preshoekstraat/noun
0.7917879		1	1.6995345		1.0	1040	President/name
	3.1490483	0				155	Pretenders/name
4.3135424		1	5.2225933		1.0	29	Priem/det
	3.8343008	0				79	Priestley/name
	0.45529333	0				6986	Prijs/name
	1.3034477	0		2.200961	0.0	977	Primera/name
-0.18491617		1				2649	Prince/name
-0.6182928	-0.123236716	2	-0.40767542		1.0	8427	Prins/name
	5.5774574	0		6.457347	0.0	14	Prinsenlaan/name
	4.31458	0				48	Prinsenstraat/noun
0.6823959	1.177452	2	0.8926545	1.3811511	1.0	2214	Pristina/name
0.47528544		1				1363	Privé/name
-0.72434556		1				4538	Prix/name
1.411091		1				534	Prizren/name
	4.2812433	0				54	Pro_Indonesisch/adj
	2.1541588	0				420	Procureur/name
6.5753055		1				3	Prodan/noun
-0.026886683		2	0.18827535		1.0	4511	Prodi/name
2.2253501		2				475	Productschap/name
6.9807706		1	7.8967423		1.0	2	Proefbank/name
	3.9269278	0				72	Profi/name
2.5331316		1				172	Progressieve/name
1.3138249		4				2361	Project/name
	3.3342805	0		4.237156	0.0	127	Projectbureau/name
4.629395		1				21	Proletarische/name
	6.589995	0				5	Pronckaert/name
0.655958	-0.92842746	8	0.86829144		4.0	9163	Pronk/name
	4.6001453	0		5.5088534	0.0	71	Prospekt/name
1.7911526		1				361	Protocol/name
1.116181		2	1.3323579		1.0	1429	Proust/name
0.13499701		1	1.0356854		1.0	1921	Provinciaal/name
	0.35546303	0				2558	Provinciale/name
	4.4469013	0				44	Provinciestraat/name
	3.6267433	0				95	Provinciestraat/noun
0.4743887		1				1375	Proximus/name
	2.6679196	0				249	Prudential/name
	4.6136255	0				35	Prémaman/name
	3.7671444	0				83	Publex/name
2.007318		2	2.8932154		2.0	599	Puilaetco/name
1.8517598		1				341	Pujol/name
0.24668431		1	1.152683		1.0	1724	Punt/name
	2.512108	0				291	Punto/name
	5.535288	0		6.4172525	0.0	29	Puratos/name
	5.0056105	0		5.9055543	0.0	25	Puratos/noun
4.027163		1	4.9263277		1.0	39	Purcells/det
	0.9803722	0				1358	Purmerend/name
	8.168974	0				1	Purperheide/name
	0.23898338	0		1.1378021	0.0	2842	Put/name
	-0.17296089	0		0.7228591	0.0	4295	Putte/name
1.7784135		1				376	Puttense/adj
	0.1850904	0				3038	Puurs/name
	3.9276469	0		4.8227735	0.0	71	Puyenbeke/noun
2.5943785		1	3.4984424		1.0	164	Puype/name
5.7280073		1				7	Puzo/noun
-1.3605608	-2.251799	4	-0.74360114		3.0	34307	PvdA/name
-0.23672797		1				2786	PvdA_kamer_lid/noun
1.338243		1				580	PvdA_wethouder/noun
1.9128101		1				326	PwC/name
0.30179965		1				1612	Pyreneeën/name
	4.815567	0				44	Pyromaan/noun
5.317792		1				11	Pyrrus_overwinning/noun
7.673918		1				1	Pèlichy/name
4.0697794		1				37	Périgord/name
	7.4758267	0		8.385239	0.0	2	Q'aida/name
	2.4996102	0				293	Q./name
2.8300369		9	3.1488795		5.0	1162	Qa'ida/name
3.3537664		1				78	Qa'ida_strijder/noun
	8.168974	0				1	Qadratullah/name
	6.807997	0				4	Qara/name
7.8970613		1	8.58989		1.0	1	Qarara/name
5.7280073		1	6.643979		1.0	7	Qasem/name
6.9807706		1				2	Qassemraketten/noun
0.67881566		2				2224	Qatar/name
	3.4785438	0				110	Qorei/name
7.673918		1				1	Qu'ran/name
	8.168974	0				1	Qualiphot/name
3.9542665		1				42	Quattrone/name
4.992896		1	5.8986464		1.0	15	Quattrone/noun
	2.9472675	0		3.8492846	0.0	188	Queen's/name
	4.648513	0				34	Queens/noun
6.06448		1				5	Querinjean/name
2.6059573	4.1996255	1		4.6924605	0.0	162	Quetta/name
1.7786888		1				373	Quichot/name
-0.43295866		1				3397	Quick/name
	4.56756	0				75	Quick_restaurant/noun
2.2102978		1				241	Quidam/name
	4.1489935	0		5.0530343	0.0	56	Quintyn/name
2.2755287		1				226	Quiz/name
1.799221		3				1099	Quote/name
6.757627		2				5	Quudratullah/name
1.4603602		2				1030	Qwest/name
6.9807706		1	7.8967423		1.0	2	R-400_bom/noun
-0.77171504	-0.9698062	4	-0.5586222	-0.76327276	2.0	18958	R./name
	4.501573	0				51	R.D./noun
1.4632171		1				516	RAF/name
4.5581827		1				23	RAF_piloot/noun
5.7280073		1	6.643979		1.0	7	RAF_vliegtuig/noun
3.9023068		1				52	RAPPORT/name
	4.791386	0		5.6606593	0.0	37	REG/VMD/noun
	3.825493	0		4.015791	0.0	181	REG/name
5.3083577		1	6.2034225		1.0	12	REMY/name
	4.0523787	0		4.943219	0.0	63	RENTERGHEM/name
	2.6870856	0				415	RGH/name
0.30154827		1				1615	RIVM/name
4.9234467		1				16	RIVM_medewerker/noun
6.5753055		1				3	RIVM_verzameling/noun
	2.4801357	0				349	RJH/name
3.2502694		1	4.1590724		1.0	84	RKO/name
	8.679799	0				1	RKV-/name
	3.9755383	0		4.857042	0.0	128	RMJ/name
2.2684665		3	3.1780572		3.0	675	RMS/name
5.594476		1				8	RNA's/noun
	1.6116273	0				712	ROC/name
	3.7592103	0				96	ROND/name
	7.021571	0				4	ROOK/name
	1.9972731	0		2.880924	0.0	728	RP/name
1.0080429		1	1.9110756		1.0	799	RPF/name
5.1089683		1				13	RPG's/noun
2.1244526		1	2.9208708		1.0	395	RSH/name
	2.0703378	0				654	RSO/name
	8.168974	0				1	RTBF-zendwagen/noun
0.60191995		1				1215	RTBF/name
-0.30969292		1				3032	RTL4/name
0.5938701		2				2472	RTL5/name
2.66863		1				153	RTS/name
	1.4225616	0		2.3142123	0.0	878	RTV/name
5.285155		1				11	RTVE/name
	1.8923303	0				802	RTZ/name
7.1432896		1				2	RUGOVA/name
	2.8230574	0				235	RUSLAND/name
	0.19432046	0				4741	RV/name
0.8904792		1				900	RVA/name
	8.120184	0		8.960603	0.0	2	RVH/JDV/noun
3.394793		494	3.5573537		235.0	36395	Raad/name
	1.1663629	0		2.0584188	0.0	1144	Raadslid/name
	3.994202	0		4.1974797	0.0	135	Raam/name
	4.428926	0		5.325945	0.0	44	Raamsdonkveer/name
1.7826879	2.9708912	1	2.682146	3.86379	1.0	377	Rabaey/name
2.601247		1	3.5092616		1.0	161	Rabbo/name
0.1611909		1				1858	Rabo/name
-1.3379047		1	-0.43467852		1.0	8480	Rabobank/name
3.2562826		1				84	Rabobank_ploeg/noun
2.9004827		2	3.111858		1.0	241	Rabot/name
1.6903594		1				404	Racak/name
6.9807706		1	7.8967423		1.0	2	Raceanu/name
	-1.1703094	0		-0.27696344	0.0	11726	Racing/name
	6.7826796	0				4	Radbod/name
	5.966209	0		6.867368	0.0	10	Raddraaiers/noun
	2.6237962	0				261	Radicale/name
7.673918		1				1	Radio-Oranje/name
-2.4760451	-0.5946947	1		-1.0953768	0.0	26807	Radio/name
6.9807706		1				2	Radioboy/name
7.673918		1				1	Radioheadwebsite/name
	7.104263	0				3	Radisav/name
2.392492		1				205	Radomir/name
	3.6492252	0		4.5254965	0.0	616	Raedschelders/name
	0.76423824	0				2218	Raemdonck/name
-0.3273871		2				6168	Raf/name
3.1110027	4.416989	4		3.8134315	0.0	389	Rafah/name
5.1089683		1				13	Rafelcofer/name
4.19114		2				66	Rafik/name
	7.4758267	0				2	Rahimy/name
2.1068144		2				530	Rahman/name
4.8261056		1	5.692597		1.0	22	Raid/noun
1.3392181		1	2.2422812		1.0	577	Rail/name
4.473497		7	4.820006		4.0	176	Rails/name
1.7022732		1				406	Railtrack/name
1.7231883		3	1.5323142		1.0	1169	Rainer/name
4.9658675		1				15	Rajoub/noun
5.594476		1	6.510448		1.0	8	Raki/name
0.09428992		1	1.0022621		1.0	1994	Ralf/name
1.2966807		1				601	Ramadan/name
-0.16201739	1.431651	1		1.230477	0.0	2574	Ramallah/name
	7.4758267	0				2	Rambofilm/noun
	7.0703616	0				3	Rame-/name
	6.9162107	0				7	Ramestraat/name
	6.0895324	0				10	Ramkrakers/name
	8.220267	0				1	Ramon-Vuylsteke/name
3.0772839		1				100	Ramondt/name
2.2965581		1				221	Rampenbestrijding/name
	7.4758267	0				2	Rampokkende/adj
	2.7584443	0				228	Ramskapelle/name
	2.8121517	0				217	Randolph/name
-0.15800722		2				5169	Rangers/name
2.0615199		1				280	Ranieri/name
	0.12962282	0				3281	Ranst/name
2.6559758		1	3.5676548		1.0	153	Rantisi/name
	1.0467927	0		1.2504973	0.0	2545	Raoul/name
	8.168974	0				1	Rapers/noun
1.4051055		1				536	Raphaël/name
	0.747497	0				1706	Rapid/name
2.849612		1				125	Rapportage/name
4.9658675		1	5.8818393		1.0	15	Rapture/noun
2.567215		2				337	Ras/name
5.8821583		1				6	Raska/name
1.4592096		1				510	Raskin/name
3.667494		1				55	Raskolnikov/name
4.0834785		1				37	Raspé/name
6.2876234		1				4	Ratner/noun
2.036097		1				290	Ratsiraka/name
2.472662		1				186	Rauf/name
	2.968269	0				186	Ravage/name
2.1225097		1				267	Ravalomanana/name
0.35766855	0.8527246	1		1.7341515	0.0	1572	Ravels/name
	3.5952942	0				98	Ravensbrück/name
2.4766645		2	2.689992		1.0	366	Raversijde/name
	8.168974	0		9.078386	0.0	1	Ravesteinsstraat/noun
	-0.7860162	0				7980	Raymond/name
	5.053239	0		5.9593306	0.0	24	Razende/name
3.7479918		1				52	Ready/noun
-2.1406758		1	-1.2381403		1.0	18824	Real/name
	7.0703616	0		7.9797735	0.0	3	Rec.Play/name
0.8012975		2				1958	Rechten/name
	2.9325318	0		3.8333375	0.0	191	Rechts/name
4.244781		1	5.155902		1.0	31	Rechtsherstel/name
0.71437675	1.2094328	1	1.613658		1.0	1113	Reclame/name
	7.139354	0				3	Recupa/name
3.426137		2	3.6192083		1.0	148	Recycling/name
	0.65534633	0				7501	Red/name
1.1638081		1				686	Redford/name
2.4047716		1	3.308591		1.0	199	Reef/name
	1.704775	0				661	Reek/det
1.8754313		1				336	Reeve/name
	2.9282856	0		3.8326786	0.0	190	Reformatie/name
	5.126835	0		6.0338635	0.0	21	Regentlaan/noun
8.367064		1	9.283036		1.0	1	Regering-Kohl/noun
8.227303		2	8.964582		2.0	2	Regeringwil/name
2.8484077		1				128	Regillio/name
	1.3688036	0				925	Regina/name
	1.5792223	0				745	Reginald/name
7.673918		1				1	Regiodirecteuren/name
0.9802843		1	1.8848624		1.0	820	Regionale/name
	6.7826796	0				4	Regionalisering/name
5.3713326		1	6.2873044		1.0	10	Rehov/name
	2.152085	0		3.0553925	0.0	833	Reitsma/name
6.5753055		1				3	Rejects/noun
	1.3608731	0		2.2557802	0.0	928	Rekem/name
2.3059187		3	2.805872		2.0	660	Rekenhof/name
	0.9448032	0				1413	Rekkem/name
	2.0947778	0				446	Relegem/name
	-0.20742749	0		0.6916432	0.0	4430	Rembrandt/name
7.673918		1	8.58989		1.0	1	Remez/noun
	0.6730985	0				1852	Remi/name
	3.441586	0		4.3334537	0.0	116	Remington/name
-0.41167688		1				3338	Remkes/name
	4.787979	0		5.6939955	0.0	30	Rena/name
1.0239782	0.82588714	4		1.0301169	0.0	3158	Renaat/name
	1.045301	0		0.33475465	0.0	6364	Renault/name
	4.274097	0				50	Renaults/name
4.456723		25	4.221035		8.0	640	Rendac/name
5.594476		1	6.510448		1.0	8	Rendac_directeur/noun
	2.5972	0				267	Renesse/name
	2.8484058	0				207	Reniers/name
	7.881292	0				4	Reniersstraat/noun
1.1848648		1				672	Reno/name
	2.0423229	0				465	Renoir/name
	0.316041	0		-0.39641264	0.0	13214	René/name
0.90582687		1				878	Report/name
1.9227747		1				318	Republic/name
0.7406701		5	1.4225621		4.0	5214	Republiek/name
1.9235697		1				320	Republika/name
0.21234433		3				5289	Republikein/noun
0.7998019	-0.31457993	5	1.1971905		3.0	4901	Republikeins/adj
2.0914557		2	2.2950847		1.0	548	Republikeinse/name
6.198011		2	7.085812		2.0	9	Reseco/noun
